% Recoded by WEISmonths, Sun Nov 28 21:57:00 2004
% from http://www.ku.edu/~keds/data.dir/balk.html
*vertices 325
212: 298 22 1 [140]
122: 246 248 1 [140]
160: 193 99 1 [140]
24: 76 98 1 [140]
25: 105 266 1 [140]
212: 98 87 1 [140]
212: 98 297 1 [140]
94: 153 98 1 [140]
32: 153 99 1 [140]
33: 99 153 1 [140]
160: 193 99 1 [140]
122: 51 298 1 [140]
122: 234 298 1 [141]
31: 98 76 1 [141]
121: 129 85 1 [141]
24: 56 189 1 [141]
24: 189 56 1 [141]
94: 119 98 1 [141]
23: 198 98 1 [141]
92: 98 286 1 [141]
92: 98 46 1 [141]
50: 253 98 1 [141]
31: 98 251 1 [141]
32: 99 153 1 [141]
33: 153 99 1 [141]
122: 246 298 1 [141]
212: 27 28 1 [141]
62: 234 98 1 [141]
62: 51 98 1 [141]
62: 127 98 1 [141]
95: 76 95 1 [141]
173: 57 56 1 [141]
80: 76 139 1 [141]
80: 76 214 1 [141]
212: 56 27 1 [141]
122: 17 261 1 [141]
31: 76 95 1 [141]
31: 95 76 1 [141]
31: 83 246 1 [141]
32: 246 153 1 [141]
212: 141 3 1 [141]
211: 193 153 1 [141]
102: 235 310 1 [141]
102: 235 193 1 [141]
34: 76 99 1 [141]
31: 76 95 1 [141]
31: 95 76 1 [141]
31: 76 246 1 [141]
31: 76 87 1 [141]
32: 290 153 1 [141]
23: 76 105 1 [141]
123: 290 246 1 [141]
198: 246 290 1 [141]
25: 35 290 1 [141]
212: 246 154 1 [141]
132: 17 76 1 [141]
152: 290 153 1 [141]
94: 247 98 1 [141]
190: 298 246 1 [141]
121: 290 246 1 [141]
94: 106 105 1 [141]
212: 246 253 1 [141]
94: 286 290 1 [141]
23: 290 98 1 [141]
112: 246 153 1 [141]
92: 295 22 1 [141]
132: 42 174 1 [141]
212: 56 134 1 [141]
25: 290 34 1 [141]
24: 290 99 1 [141]
24: 153 286 1 [141]
32: 114 22 1 [141]
94: 76 58 1 [141]
94: 290 27 1 [141]
123: 246 253 1 [141]
32: 98 233 1 [141]
212: 56 27 1 [141]
94: 299 130 1 [141]
122: 299 43 1 [141]
32: 114 76 1 [141]
33: 76 114 1 [141]
32: 193 98 1 [141]
33: 98 193 1 [141]
152: 286 153 1 [141]
31: 286 83 1 [141]
31: 83 286 1 [141]
122: 99 253 1 [141]
94: 295 233 1 [141]
94: 295 233 1 [141]
102: 57 290 1 [141]
23: 246 193 1 [141]
212: 32 28 1 [141]
23: 235 290 1 [141]
190: 83 246 1 [141]
224: 246 153 1 [141]
223: 43 44 1 [141]
223: 43 310 1 [141]
223: 301 56 1 [141]
54: 299 190 1 [141]
197: 233 193 1 [141]
94: 193 298 1 [141]
211: 298 193 1 [141]
23: 246 253 1 [141]
42: 114 290 1 [141]
23: 130 246 1 [141]
23: 130 56 1 [141]
223: 174 99 1 [141]
94: 290 34 1 [141]
120: 298 43 1 [141]
34: 290 246 1 [141]
196: 189 99 1 [141]
24: 17 76 1 [141]
32: 153 286 1 [141]
33: 286 153 1 [141]
32: 153 95 1 [141]
33: 95 153 1 [141]
120: 193 98 1 [141]
23: 189 246 1 [141]
34: 3 141 1 [141]
212: 153 246 1 [141]
32: 87 95 1 [141]
33: 246 253 1 [141]
32: 253 246 1 [141]
22: 98 246 1 [141]
32: 32 298 1 [141]
33: 298 32 1 [141]
212: 99 98 1 [141]
212: 99 246 1 [141]
32: 153 286 1 [141]
33: 286 153 1 [141]
32: 153 95 1 [141]
33: 95 153 1 [141]
90: 56 28 1 [141]
23: 32 246 1 [141]
23: 98 189 1 [141]
81: 253 99 1 [141]
212: 260 141 1 [141]
212: 141 260 1 [141]
42: 233 298 1 [141]
34: 174 153 1 [141]
225: 98 153 1 [141]
212: 35 246 1 [141]
90: 46 119 1 [141]
81: 3 312 1 [141]
94: 290 27 1 [141]
94: 290 56 1 [141]
22: 83 174 1 [141]
212: 56 51 1 [141]
212: 56 211 1 [141]
102: 299 290 1 [141]
93: 298 99 1 [141]
23: 298 114 1 [141]
32: 295 56 1 [141]
32: 242 27 1 [141]
33: 27 242 1 [141]
121: 193 98 1 [141]
32: 242 27 1 [141]
212: 141 76 1 [141]
210: 141 153 1 [141]
31: 56 119 1 [141]
31: 119 56 1 [141]
31: 56 141 1 [141]
31: 141 56 1 [141]
31: 56 260 1 [141]
31: 260 56 1 [141]
31: 119 141 1 [141]
31: 141 119 1 [141]
31: 119 260 1 [141]
31: 260 119 1 [141]
31: 141 260 1 [141]
31: 260 141 1 [141]
101: 156 153 1 [141]
94: 233 139 1 [141]
31: 98 76 1 [141]
31: 76 98 1 [141]
141: 35 246 1 [141]
81: 98 99 1 [141]
102: 234 310 1 [141]
22: 234 193 1 [141]
121: 47 290 1 [141]
81: 200 2 1 [141]
90: 154 246 1 [141]
212: 246 253 1 [141]
212: 56 246 1 [141]
197: 154 290 1 [141]
203: 193 98 1 [141]
94: 99 246 1 [141]
160: 193 98 1 [141]
203: 193 98 1 [141]
160: 253 246 1 [141]
66: 246 253 1 [141]
221: 246 193 1 [141]
32: 19 17 1 [141]
112: 76 277 1 [141]
121: 17 76 1 [141]
123: 301 290 1 [141]
212: 246 253 1 [141]
23: 246 98 1 [141]
121: 98 203 1 [141]
182: 286 290 1 [141]
64: 271 76 1 [141]
223: 153 246 1 [141]
223: 153 115 1 [141]
90: 76 246 1 [141]
71: 143 250 1 [141]
222: 153 174 1 [141]
41: 253 76 1 [141]
212: 27 28 1 [141]
121: 246 98 1 [141]
212: 295 99 1 [141]
62: 76 253 1 [141]
32: 99 189 1 [141]
33: 189 99 1 [141]
223: 246 98 1 [141]
222: 153 174 1 [141]
122: 246 253 1 [141]
54: 193 98 1 [141]
31: 76 266 1 [141]
31: 266 76 1 [141]
64: 98 76 1 [141]
31: 193 87 1 [141]
31: 87 193 1 [141]
94: 253 251 1 [141]
223: 98 153 1 [141]
32: 99 246 1 [141]
33: 246 99 1 [141]
120: 290 28 1 [141]
42: 277 290 1 [141]
34: 253 99 1 [141]
111: 3 174 1 [141]
102: 99 246 1 [141]
212: 159 83 1 [141]
73: 98 253 1 [141]
32: 190 189 1 [141]
33: 189 190 1 [141]
223: 246 83 1 [141]
112: 99 35 1 [141]
182: 193 233 1 [141]
94: 254 246 1 [141]
31: 105 141 1 [141]
31: 141 105 1 [141]
64: 298 98 1 [141]
64: 298 98 1 [141]
32: 99 189 1 [141]
33: 189 99 1 [141]
81: 251 253 1 [141]
160: 299 142 1 [141]
31: 76 95 1 [141]
31: 95 76 1 [141]
32: 56 46 1 [141]
33: 46 56 1 [141]
170: 17 153 1 [141]
22: 100 153 1 [141]
199: 100 35 1 [141]
182: 56 298 1 [141]
182: 298 56 1 [141]
32: 76 98 1 [141]
32: 76 98 1 [141]
81: 193 153 1 [141]
101: 46 98 1 [141]
32: 135 246 1 [141]
33: 246 135 1 [141]
213: 98 193 1 [141]
213: 98 310 1 [141]
222: 156 246 1 [141]
120: 299 99 1 [141]
111: 98 76 1 [141]
223: 36 99 1 [141]
212: 27 35 1 [141]
223: 251 189 1 [141]
160: 193 99 1 [141]
222: 193 246 1 [141]
32: 114 246 1 [141]
33: 246 114 1 [141]
32: 114 99 1 [141]
33: 99 114 1 [141]
23: 119 98 1 [141]
73: 99 159 1 [141]
22: 76 99 1 [141]
212: 56 141 1 [141]
212: 56 277 1 [141]
111: 98 174 1 [141]
120: 286 234 1 [141]
24: 76 253 1 [141]
123: 76 98 1 [141]
122: 76 98 1 [141]
32: 227 141 1 [141]
33: 141 227 1 [141]
32: 227 98 1 [141]
33: 98 227 1 [141]
23: 22 3 1 [141]
34: 253 99 1 [141]
23: 199 246 1 [141]
223: 153 83 1 [141]
202: 98 289 1 [141]
112: 260 56 1 [141]
122: 76 98 1 [141]
41: 306 76 1 [141]
141: 298 99 1 [141]
65: 246 99 1 [141]
23: 246 87 1 [141]
73: 251 189 1 [141]
212: 246 290 1 [141]
23: 290 153 1 [141]
70: 56 246 1 [141]
22: 310 99 1 [141]
22: 193 99 1 [141]
94: 253 99 1 [141]
121: 99 98 1 [141]
102: 98 99 1 [141]
32: 106 234 1 [141]
33: 234 106 1 [141]
34: 246 98 1 [141]
23: 290 98 1 [141]
131: 189 98 1 [141]
182: 193 99 1 [141]
23: 76 98 1 [141]
23: 253 99 1 [141]
34: 98 298 1 [141]
32: 98 99 1 [141]
33: 99 98 1 [141]
24: 253 99 1 [141]
102: 136 298 1 [141]
32: 235 114 1 [141]
33: 114 235 1 [141]
212: 290 253 1 [141]
34: 246 76 1 [141]
13: 315 246 1 [141]
152: 98 87 1 [141]
41: 253 98 1 [141]
34: 253 99 1 [141]
20: 98 76 1 [141]
24: 290 98 1 [141]
32: 193 103 1 [141]
25: 95 153 1 [141]
25: 95 3 1 [141]
25: 95 277 1 [141]
23: 56 253 1 [141]
32: 266 234 1 [141]
23: 298 98 1 [141]
101: 298 99 1 [141]
25: 106 235 1 [141]
101: 288 98 1 [141]
34: 89 99 1 [141]
15: 310 99 1 [141]
32: 106 234 1 [141]
33: 234 106 1 [141]
31: 98 130 1 [141]
31: 130 98 1 [141]
102: 98 99 1 [141]
102: 98 310 1 [141]
71: 35 27 1 [141]
102: 146 98 1 [141]
102: 253 98 1 [141]
102: 56 130 1 [141]
123: 253 99 1 [141]
94: 98 99 1 [141]
100: 193 290 1 [141]
182: 56 99 1 [141]
182: 298 99 1 [141]
102: 288 98 1 [141]
122: 225 99 1 [141]
73: 186 153 1 [141]
133: 99 189 1 [141]
23: 99 189 1 [141]
102: 247 99 1 [141]
223: 76 99 1 [141]
42: 266 95 1 [141]
81: 288 99 1 [141]
23: 95 99 1 [141]
73: 95 99 1 [141]
94: 234 98 1 [141]
191: 193 48 1 [141]
23: 98 99 1 [141]
22: 253 99 1 [141]
34: 286 99 1 [141]
94: 96 246 1 [141]
64: 96 98 1 [141]
41: 76 253 1 [141]
212: 134 35 1 [141]
111: 56 57 1 [141]
223: 130 98 1 [141]
94: 246 99 1 [141]
43: 246 99 1 [141]
212: 98 250 1 [141]
24: 89 99 1 [141]
23: 87 99 1 [141]
102: 106 98 1 [141]
160: 235 98 1 [141]
32: 246 253 1 [141]
33: 253 246 1 [141]
111: 98 234 1 [141]
23: 298 253 1 [141]
23: 210 27 1 [141]
94: 299 99 1 [141]
70: 193 99 1 [141]
111: 253 98 1 [141]
23: 146 99 1 [141]
20: 49 234 1 [141]
22: 51 98 1 [141]
102: 51 98 1 [141]
41: 60 253 1 [141]
225: 83 234 1 [141]
82: 95 23 1 [141]
82: 23 95 1 [141]
32: 76 246 1 [141]
80: 234 87 1 [141]
80: 234 298 1 [141]
94: 17 98 1 [141]
13: 99 17 1 [141]
132: 98 99 1 [141]
102: 298 253 1 [141]
41: 247 253 1 [141]
31: 96 234 1 [141]
31: 234 96 1 [141]
121: 99 98 1 [141]
34: 189 99 1 [141]
73: 98 99 1 [141]
94: 76 98 1 [141]
64: 298 98 1 [141]
181: 98 99 1 [141]
101: 251 22 1 [141]
23: 251 22 1 [141]
23: 98 99 1 [141]
94: 253 234 1 [141]
41: 189 246 1 [141]
82: 99 105 1 [141]
150: 210 246 1 [141]
32: 235 246 1 [141]
33: 246 235 1 [141]
42: 246 99 1 [141]
31: 190 290 1 [141]
31: 290 190 1 [141]
82: 234 99 1 [141]
90: 298 98 1 [141]
94: 99 246 1 [141]
181: 246 99 1 [141]
181: 246 99 1 [141]
31: 57 35 1 [141]
94: 253 246 1 [141]
81: 253 130 1 [141]
150: 17 76 1 [141]
94: 253 99 1 [141]
150: 98 289 1 [141]
120: 153 246 1 [141]
102: 290 98 1 [141]
33: 299 87 1 [141]
32: 87 299 1 [141]
24: 246 235 1 [141]
132: 114 246 1 [141]
102: 189 99 1 [141]
34: 3 130 1 [141]
94: 235 99 1 [141]
23: 253 246 1 [141]
41: 233 253 1 [141]
24: 246 235 1 [141]
132: 235 246 1 [141]
23: 235 299 1 [141]
112: 290 234 1 [141]
22: 299 98 1 [142]
31: 299 288 1 [142]
31: 288 299 1 [142]
101: 235 234 1 [142]
160: 119 76 1 [142]
94: 290 99 1 [142]
54: 153 290 1 [142]
130: 246 99 1 [142]
23: 298 98 1 [142]
23: 298 98 1 [142]
102: 299 99 1 [142]
84: 3 87 1 [142]
42: 104 130 1 [142]
81: 235 106 1 [142]
81: 106 235 1 [142]
32: 299 95 1 [142]
32: 22 246 1 [142]
32: 299 95 1 [142]
212: 98 87 1 [142]
212: 98 297 1 [142]
12: 235 98 1 [142]
141: 98 246 1 [142]
84: 146 298 1 [142]
84: 146 87 1 [142]
64: 96 99 1 [142]
223: 290 153 1 [142]
41: 57 99 1 [142]
123: 234 98 1 [142]
81: 246 98 1 [142]
25: 234 95 1 [142]
181: 246 99 1 [142]
94: 210 27 1 [142]
111: 174 253 1 [142]
181: 246 99 1 [142]
94: 298 234 1 [142]
94: 76 234 1 [142]
25: 298 99 1 [142]
181: 246 99 1 [142]
42: 235 99 1 [142]
181: 98 99 1 [142]
160: 288 290 1 [142]
64: 96 99 1 [142]
31: 235 98 1 [142]
31: 98 235 1 [142]
70: 235 98 1 [142]
31: 299 95 1 [142]
31: 95 299 1 [142]
81: 235 99 1 [142]
81: 235 99 1 [142]
170: 99 98 1 [142]
23: 290 98 1 [142]
31: 235 98 1 [142]
31: 139 214 1 [142]
31: 214 139 1 [142]
94: 288 98 1 [142]
25: 295 27 1 [142]
42: 290 99 1 [142]
122: 159 153 1 [142]
43: 105 153 1 [142]
122: 39 98 1 [142]
32: 235 234 1 [142]
33: 234 235 1 [142]
152: 98 234 1 [142]
94: 299 76 1 [142]
31: 98 235 1 [142]
30: 99 253 1 [142]
42: 246 99 1 [142]
24: 56 193 1 [142]
42: 246 99 1 [142]
25: 299 98 1 [142]
31: 235 98 1 [142]
20: 76 290 1 [142]
20: 298 290 1 [142]
31: 234 98 1 [142]
31: 235 290 1 [142]
31: 290 235 1 [142]
94: 298 99 1 [142]
32: 146 259 1 [142]
33: 259 146 1 [142]
32: 146 260 1 [142]
33: 260 146 1 [142]
32: 146 133 1 [142]
33: 133 146 1 [142]
94: 146 98 1 [142]
31: 73 43 1 [142]
73: 99 189 1 [142]
101: 56 260 1 [142]
23: 99 76 1 [142]
223: 246 153 1 [142]
25: 114 98 1 [142]
32: 119 263 1 [142]
33: 263 119 1 [142]
181: 246 99 1 [142]
23: 119 98 1 [142]
41: 29 99 1 [142]
132: 98 235 1 [142]
212: 290 27 1 [142]
212: 290 56 1 [142]
212: 193 27 1 [142]
51: 290 98 1 [142]
22: 313 299 1 [142]
212: 246 98 1 [142]
60: 290 99 1 [142]
132: 298 98 1 [142]
80: 234 22 1 [142]
80: 298 22 1 [142]
80: 105 22 1 [142]
80: 95 22 1 [142]
80: 286 22 1 [142]
174: 253 99 1 [142]
212: 253 246 1 [142]
121: 98 290 1 [142]
130: 98 99 1 [142]
23: 76 98 1 [142]
223: 246 153 1 [142]
102: 130 27 1 [142]
32: 235 234 1 [142]
33: 234 235 1 [142]
25: 295 35 1 [142]
212: 290 153 1 [142]
121: 76 99 1 [142]
160: 106 99 1 [142]
181: 28 56 1 [142]
42: 298 246 1 [142]
23: 96 99 1 [142]
73: 96 246 1 [142]
31: 76 95 1 [142]
122: 87 99 1 [142]
32: 235 127 1 [142]
33: 127 235 1 [142]
23: 99 105 1 [142]
23: 17 99 1 [142]
22: 98 99 1 [142]
23: 299 246 1 [142]
102: 290 295 1 [142]
94: 99 246 1 [142]
32: 288 225 1 [142]
23: 99 42 1 [142]
25: 99 42 1 [142]
24: 290 98 1 [142]
122: 288 99 1 [142]
33: 235 127 1 [142]
32: 127 235 1 [142]
111: 268 99 1 [142]
210: 246 250 1 [142]
32: 99 246 1 [142]
23: 56 98 1 [142]
42: 299 246 1 [142]
23: 98 246 1 [142]
23: 96 99 1 [142]
31: 235 234 1 [142]
31: 234 235 1 [142]
64: 299 98 1 [142]
94: 286 99 1 [142]
32: 253 99 1 [142]
41: 189 98 1 [142]
23: 246 99 1 [142]
23: 99 250 1 [142]
41: 146 98 1 [142]
41: 310 98 1 [142]
43: 99 246 1 [142]
41: 298 246 1 [142]
23: 246 253 1 [142]
90: 288 87 1 [142]
94: 288 76 1 [142]
73: 99 250 1 [142]
31: 251 246 1 [142]
31: 246 251 1 [142]
23: 253 246 1 [142]
41: 146 98 1 [142]
64: 76 246 1 [142]
23: 234 98 1 [142]
41: 210 98 1 [142]
212: 290 98 1 [142]
94: 288 225 1 [142]
81: 76 87 1 [142]
31: 235 253 1 [142]
31: 253 235 1 [142]
42: 235 246 1 [142]
62: 96 99 1 [142]
73: 76 246 1 [142]
64: 234 99 1 [142]
102: 17 246 1 [142]
94: 290 76 1 [142]
41: 290 98 1 [142]
160: 290 246 1 [142]
31: 235 247 1 [142]
31: 247 235 1 [142]
73: 63 98 1 [142]
24: 106 76 1 [142]
25: 23 99 1 [142]
64: 76 246 1 [142]
94: 6 98 1 [142]
32: 202 246 1 [142]
41: 277 98 1 [142]
212: 246 46 1 [142]
41: 127 99 1 [142]
73: 22 246 1 [142]
94: 203 98 1 [142]
64: 247 99 1 [142]
10: 246 99 1 [142]
212: 253 99 1 [142]
32: 235 246 1 [142]
33: 246 235 1 [142]
32: 235 246 1 [142]
25: 288 98 1 [142]
23: 246 76 1 [142]
41: 225 98 1 [142]
21: 51 98 1 [142]
25: 288 98 1 [142]
25: 39 98 1 [142]
31: 235 253 1 [142]
31: 253 235 1 [142]
23: 189 99 1 [142]
41: 234 99 1 [142]
31: 235 251 1 [142]
31: 251 235 1 [142]
212: 98 286 1 [142]
23: 99 246 1 [142]
22: 290 246 1 [142]
150: 310 295 1 [142]
102: 247 98 1 [142]
24: 193 99 1 [142]
42: 235 299 1 [142]
32: 325 239 1 [142]
12: 235 98 1 [142]
190: 253 246 1 [142]
102: 253 251 1 [142]
64: 98 99 1 [142]
94: 288 76 1 [142]
66: 98 46 1 [142]
22: 95 99 1 [142]
23: 96 99 1 [142]
64: 234 99 1 [142]
32: 114 98 1 [142]
33: 98 114 1 [142]
94: 299 98 1 [142]
42: 153 210 1 [142]
10: 246 99 1 [142]
94: 153 98 1 [142]
66: 153 246 1 [142]
220: 98 255 1 [142]
152: 255 234 1 [142]
102: 193 22 1 [142]
42: 234 99 1 [142]
141: 98 255 1 [142]
32: 98 234 1 [142]
33: 234 98 1 [142]
150: 99 230 1 [142]
41: 42 246 1 [142]
80: 255 99 1 [142]
65: 76 98 1 [142]
31: 76 247 1 [142]
31: 247 76 1 [142]
32: 299 114 1 [142]
33: 114 299 1 [142]
62: 89 99 1 [142]
53: 288 98 1 [142]
66: 153 90 1 [142]
24: 99 246 1 [142]
24: 99 174 1 [142]
64: 99 189 1 [142]
111: 98 255 1 [142]
132: 99 246 1 [142]
10: 99 255 1 [142]
34: 99 98 1 [142]
41: 51 99 1 [142]
33: 99 246 1 [142]
32: 246 99 1 [142]
32: 255 234 1 [142]
33: 234 255 1 [142]
64: 96 98 1 [142]
191: 202 99 1 [142]
94: 290 153 1 [142]
32: 17 141 1 [142]
33: 141 17 1 [142]
102: 98 114 1 [142]
23: 290 98 1 [142]
41: 246 99 1 [142]
41: 251 99 1 [142]
32: 234 246 1 [142]
33: 246 234 1 [142]
31: 42 99 1 [142]
41: 17 98 1 [142]
23: 298 105 1 [142]
23: 298 17 1 [142]
23: 105 298 1 [142]
23: 105 17 1 [142]
23: 17 298 1 [142]
23: 17 105 1 [142]
32: 146 260 1 [142]
201: 246 255 1 [142]
25: 246 255 1 [142]
210: 141 3 1 [142]
41: 154 98 1 [142]
73: 268 98 1 [142]
50: 251 99 1 [142]
111: 19 98 1 [142]
42: 99 27 1 [142]
31: 299 99 1 [142]
31: 99 299 1 [142]
152: 255 98 1 [142]
71: 105 98 1 [142]
170: 99 189 1 [142]
31: 76 173 1 [142]
223: 234 153 1 [142]
102: 99 290 1 [142]
31: 298 114 1 [142]
31: 114 298 1 [142]
102: 299 290 1 [142]
41: 76 99 1 [142]
82: 99 251 1 [142]
82: 189 251 1 [142]
32: 60 56 1 [142]
33: 56 60 1 [142]
212: 27 134 1 [142]
212: 27 277 1 [142]
73: 87 246 1 [142]
102: 42 99 1 [142]
73: 42 153 1 [142]
41: 235 99 1 [142]
64: 76 246 1 [142]
64: 76 246 1 [142]
225: 246 114 1 [142]
41: 298 42 1 [142]
40: 295 32 1 [142]
64: 202 246 1 [142]
41: 43 99 1 [142]
42: 141 87 1 [142]
42: 263 87 1 [142]
32: 255 234 1 [142]
41: 76 246 1 [142]
94: 99 246 1 [142]
130: 246 248 1 [142]
201: 253 255 1 [142]
223: 248 246 1 [142]
151: 246 98 1 [142]
23: 57 98 1 [142]
31: 298 246 1 [142]
31: 246 298 1 [142]
31: 248 99 1 [142]
31: 99 248 1 [142]
112: 99 51 1 [142]
32: 234 22 1 [142]
152: 234 51 1 [142]
70: 76 99 1 [142]
64: 76 246 1 [142]
201: 76 255 1 [142]
100: 76 98 1 [142]
32: 96 246 1 [142]
81: 298 76 1 [142]
140: 99 290 1 [142]
111: 99 153 1 [142]
32: 99 98 1 [142]
62: 68 99 1 [142]
31: 193 98 1 [142]
31: 98 193 1 [142]
22: 51 255 1 [142]
212: 105 56 1 [142]
32: 190 99 1 [142]
33: 99 190 1 [142]
23: 141 286 1 [142]
64: 119 98 1 [142]
41: 46 98 1 [142]
102: 126 99 1 [142]
64: 298 98 1 [142]
64: 268 98 1 [142]
212: 255 246 1 [142]
24: 114 141 1 [142]
24: 114 3 1 [142]
24: 141 114 1 [142]
24: 141 3 1 [142]
24: 3 114 1 [142]
24: 3 141 1 [142]
102: 290 130 1 [142]
32: 99 246 1 [142]
33: 246 99 1 [142]
66: 246 58 1 [142]
80: 98 255 1 [142]
31: 193 98 1 [142]
31: 98 193 1 [142]
210: 193 255 1 [142]
64: 95 98 1 [142]
31: 298 299 1 [142]
31: 299 298 1 [142]
32: 299 246 1 [142]
33: 246 299 1 [142]
31: 298 139 1 [142]
31: 51 2 1 [142]
31: 2 51 1 [142]
32: 299 98 1 [142]
33: 98 299 1 [142]
152: 99 153 1 [142]
201: 255 246 1 [142]
70: 76 98 1 [142]
102: 96 76 1 [142]
23: 288 286 1 [142]
71: 98 310 1 [142]
71: 98 193 1 [142]
201: 246 255 1 [142]
23: 32 27 1 [142]
31: 142 99 1 [142]
223: 142 255 1 [142]
41: 227 99 1 [142]
150: 255 310 1 [142]
65: 178 32 1 [142]
212: 298 234 1 [142]
24: 98 309 1 [142]
32: 290 246 1 [142]
33: 246 290 1 [142]
41: 196 99 1 [142]
41: 105 246 1 [142]
41: 87 246 1 [142]
204: 246 255 1 [142]
32: 23 174 1 [142]
223: 56 57 1 [142]
199: 98 255 1 [142]
199: 255 98 1 [142]
31: 99 105 1 [142]
31: 105 99 1 [142]
52: 105 98 1 [142]
95: 298 98 1 [142]
191: 98 189 1 [142]
152: 154 251 1 [142]
23: 246 255 1 [142]
31: 235 269 1 [142]
31: 269 235 1 [142]
102: 198 99 1 [142]
31: 298 299 1 [142]
31: 299 298 1 [142]
173: 255 98 1 [142]
111: 298 299 1 [142]
31: 298 299 1 [142]
31: 299 298 1 [142]
32: 99 76 1 [142]
33: 76 99 1 [142]
90: 286 290 1 [142]
95: 290 98 1 [142]
73: 234 255 1 [142]
95: 306 130 1 [142]
23: 99 98 1 [142]
22: 99 189 1 [142]
25: 133 306 1 [142]
33: 133 56 1 [142]
32: 56 133 1 [142]
32: 193 42 1 [142]
170: 99 76 1 [142]
204: 130 27 1 [142]
84: 98 121 1 [142]
100: 286 98 1 [142]
11: 246 99 1 [142]
54: 226 290 1 [142]
100: 298 98 1 [142]
23: 98 246 1 [142]
23: 98 298 1 [142]
23: 251 290 1 [142]
31: 76 87 1 [142]
31: 87 76 1 [142]
100: 298 98 1 [142]
101: 146 98 1 [142]
23: 99 310 1 [142]
223: 35 290 1 [142]
94: 76 139 1 [142]
94: 76 214 1 [142]
71: 76 246 1 [142]
31: 99 95 1 [142]
120: 27 32 1 [142]
73: 246 189 1 [142]
73: 246 298 1 [142]
212: 35 193 1 [142]
223: 35 193 1 [142]
223: 35 290 1 [142]
32: 246 83 1 [142]
33: 83 246 1 [142]
160: 17 76 1 [142]
34: 39 310 1 [142]
34: 39 193 1 [142]
112: 32 27 1 [142]
24: 76 98 1 [142]
121: 23 3 1 [142]
50: 76 22 1 [142]
33: 99 95 1 [142]
32: 95 99 1 [142]
41: 76 99 1 [142]
54: 298 83 1 [142]
201: 99 255 1 [142]
111: 99 295 1 [142]
201: 246 255 1 [142]
32: 99 95 1 [142]
34: 246 248 1 [142]
120: 98 255 1 [142]
25: 98 255 1 [142]
201: 98 255 1 [142]
120: 3 114 1 [142]
81: 253 255 1 [142]
32: 99 35 1 [142]
33: 35 99 1 [142]
212: 255 246 1 [142]
23: 98 210 1 [142]
32: 98 246 1 [142]
33: 246 98 1 [142]
23: 99 246 1 [142]
23: 99 189 1 [142]
201: 99 255 1 [142]
201: 99 255 1 [142]
32: 286 141 1 [142]
33: 141 286 1 [142]
32: 286 306 1 [142]
33: 306 286 1 [142]
160: 22 87 1 [142]
111: 189 99 1 [142]
41: 98 246 1 [142]
94: 255 98 1 [142]
31: 247 251 1 [142]
31: 251 247 1 [142]
41: 247 98 1 [142]
111: 189 99 1 [142]
101: 134 27 1 [142]
120: 198 139 1 [142]
31: 290 214 1 [142]
31: 214 290 1 [142]
31: 290 139 1 [142]
31: 139 290 1 [142]
32: 99 189 1 [142]
33: 189 99 1 [142]
122: 6 130 1 [142]
31: 263 223 1 [142]
73: 105 246 1 [142]
82: 172 98 1 [142]
212: 35 27 1 [142]
32: 27 35 1 [142]
33: 35 27 1 [142]
52: 141 98 1 [142]
102: 57 98 1 [142]
41: 166 99 1 [142]
95: 114 105 1 [142]
84: 189 246 1 [142]
23: 153 210 1 [142]
94: 130 56 1 [142]
93: 99 22 1 [142]
223: 298 313 1 [142]
25: 87 286 1 [142]
51: 146 98 1 [142]
20: 277 3 1 [142]
20: 3 277 1 [142]
62: 87 246 1 [142]
42: 99 98 1 [142]
90: 193 98 1 [142]
32: 3 156 1 [142]
32: 76 246 1 [142]
22: 246 99 1 [142]
133: 253 27 1 [142]
31: 99 246 1 [142]
31: 246 99 1 [142]
34: 99 98 1 [142]
32: 210 246 1 [142]
33: 246 210 1 [142]
31: 290 8 1 [142]
31: 8 290 1 [142]
201: 251 255 1 [142]
32: 46 82 1 [142]
32: 203 82 1 [142]
33: 82 46 1 [142]
33: 82 203 1 [142]
32: 46 80 1 [142]
32: 203 80 1 [142]
33: 80 46 1 [142]
33: 80 203 1 [142]
102: 193 98 1 [142]
201: 251 255 1 [142]
31: 290 114 1 [142]
31: 114 290 1 [142]
73: 56 246 1 [142]
201: 246 255 1 [142]
25: 87 98 1 [142]
122: 290 210 1 [142]
34: 99 248 1 [142]
160: 27 99 1 [142]
102: 235 234 1 [142]
225: 153 246 1 [142]
140: 251 255 1 [142]
32: 130 246 1 [142]
33: 246 130 1 [142]
94: 3 99 1 [142]
22: 130 99 1 [142]
150: 98 253 1 [142]
102: 99 154 1 [142]
94: 154 153 1 [142]
102: 99 246 1 [142]
13: 98 27 1 [142]
150: 189 130 1 [142]
94: 290 214 1 [142]
32: 99 248 1 [142]
33: 248 99 1 [142]
32: 130 27 1 [142]
33: 27 130 1 [142]
198: 298 193 1 [142]
42: 298 87 1 [142]
130: 166 139 1 [142]
94: 298 22 1 [142]
94: 8 290 1 [142]
42: 286 295 1 [142]
191: 99 27 1 [142]
32: 99 27 1 [142]
33: 27 99 1 [142]
94: 189 98 1 [142]
42: 99 189 1 [142]
32: 99 27 1 [142]
33: 27 99 1 [142]
121: 298 22 1 [142]
122: 295 290 1 [142]
94: 189 98 1 [142]
32: 99 98 1 [142]
